Heart_Rate_bpm,Temperature_C,Humidity_percent,Respiratory_Rate_breaths_min,Health_Status
59,39,47,12,Fever
57,39,58,19,Respiratory_Infection
78,38,104,25,Fever
95,38,68,20,Respiratory_Infection
55,40,68,13,Normal
73,40,70,18,Heat_Stress
67,39,70,15,Fever
79,38,48,27,Normal
69,38,72,28,Fever
69,38,65,26,Heat_Stress
64,41,62,15,Fever
68,39,44,19,Heat_Stress
70,38,55,18,Heat_Stress
71,37,75,23,Heat_Stress
89,37,70,25,Respiratory_Infection
58,38,60,23,Fever
71,40,54,21,Respiratory_Infection
51,36,53,21,Heat_Stress
58,39,96,30,Heat_Stress
52,38,76,21,Respiratory_Infection
74,39,44,27,Fever
95,38,75,19,Heat_Stress
39,38,68,22,Fever
55,38,54,13,Respiratory_Infection
84,39,61,20,Heat_Stress
84,39,70,22,Normal
92,38,68,18,Fever
63,36,75,20,Respiratory_Infection
77,39,67,16,Heat_Stress
87,38,59,20,Fever
84,38,65,29,Respiratory_Infection
58,39,73,18,Respiratory_Infection
54,37,67,13,Fever
85,40,57,28,Heat_Stress
93,39,74,33,Fever
59,39,76,18,Respiratory_Infection
69,41,90,19,Fever
54,39,53,25,Respiratory_Infection
86,40,63,16,Fever
79,38,64,20,Normal
73,38,55,22,Normal
69,37,74,18,Heat_Stress
81,38,97,22,Heat_Stress
87,37,70,35,Heat_Stress
60,40,68,15,Heat_Stress
66,40,83,14,Normal
68,37,80,28,Heat_Stress
71,37,40,30,Fever
90,40,82,16,Normal
88,38,64,23,Fever
53,41,59,7,Respiratory_Infection
88,37,61,32,Normal
62,38,71,24,Fever
36,40,15,22,Fever
97,38,72,28,Normal
59,41,42,23,Heat_Stress
83,38,49,16,Respiratory_Infection
55,39,69,22,Heat_Stress
62,39,40,15,Normal
60,39,74,26,Heat_Stress
78,39,65,15,Respiratory_Infection
56,40,94,19,Normal
56,41,57,15,Heat_Stress
67,37,34,21,Heat_Stress
76,40,92,14,Heat_Stress
63,40,66,17,Fever
84,38,88,18,Normal
56,38,69,24,Respiratory_Infection
48,39,65,17,Heat_Stress
66,39,72,27,Normal
62,41,67,17,Fever
80,38,57,12,Fever
51,38,66,10,Respiratory_Infection
86,41,44,15,Heat_Stress
63,41,80,19,Respiratory_Infection
59,36,47,19,Respiratory_Infection
74,38,94,20,Respiratory_Infection
84,40,60,22,Normal
78,40,59,26,Heat_Stress
87,40,75,19,Respiratory_Infection
57,40,70,20,Heat_Stress
53,39,66,27,Heat_Stress
61,38,59,23,Fever
81,37,62,29,Fever
69,40,53,22,Normal
60,38,81,21,Normal
52,39,63,12,Fever
57,37,97,10,Heat_Stress
65,38,66,18,Fever
66,39,74,33,Normal
48,40,62,29,Heat_Stress
62,38,51,34,Respiratory_Infection
88,38,81,19,Heat_Stress
60,41,50,19,Normal
84,40,94,19,Heat_Stress
81,39,54,22,Respiratory_Infection
110,38,50,16,Fever
87,40,82,19,Respiratory_Infection
76,38,66,12,Respiratory_Infection
62,39,71,22,Fever
48,40,79,20,Normal
52,39,63,12,Fever
72,40,87,20,Normal
85,38,42,28,Respiratory_Infection
37,40,52,23,Normal
84,39,64,21,Respiratory_Infection
78,39,48,10,Fever
45,38,62,22,Heat_Stress
34,40,80,30,Heat_Stress
62,38,89,14,Heat_Stress
92,38,68,18,Fever
80,38,101,26,Normal
90,38,62,25,Respiratory_Infection
66,39,58,16,Fever
82,39,41,24,Respiratory_Infection
57,40,70,20,Heat_Stress
59,38,71,21,Heat_Stress
73,38,90,20,Respiratory_Infection
55,39,68,20,Fever
58,39,86,20,Normal
59,40,43,19,Normal
77,38,78,18,Fever
56,39,79,23,Heat_Stress
55,39,65,10,Fever
62,40,68,19,Respiratory_Infection
61,38,75,22,Heat_Stress
44,38,88,19,Fever
97,37,86,26,Respiratory_Infection
49,39,64,11,Normal
68,40,70,23,Heat_Stress
49,39,48,19,Heat_Stress
76,39,78,21,Fever
67,37,68,25,Respiratory_Infection
57,37,97,10,Heat_Stress
77,36,68,26,Heat_Stress
77,38,49,18,Heat_Stress
79,40,61,21,Fever
67,39,59,17,Heat_Stress
87,38,70,21,Respiratory_Infection
73,37,70,22,Heat_Stress
69,38,41,22,Respiratory_Infection
74,40,70,14,Fever
59,38,67,27,Heat_Stress
90,38,53,22,Heat_Stress
66,38,73,23,Normal
70,38,86,20,Normal
63,40,51,26,Heat_Stress
35,37,49,19,Heat_Stress
71,40,57,16,Heat_Stress
60,39,37,23,Heat_Stress
48,40,49,17,Respiratory_Infection
84,38,41,27,Respiratory_Infection
73,38,83,23,Normal
86,41,44,15,Heat_Stress
52,37,51,12,Fever
67,37,76,17,Respiratory_Infection
71,39,68,18,Fever
95,38,82,19,Fever
76,38,65,20,Respiratory_Infection
56,38,80,31,Heat_Stress
80,38,73,17,Normal
87,38,86,27,Normal
95,39,100,19,Respiratory_Infection
71,39,54,24,Heat_Stress
59,39,83,13,Respiratory_Infection
61,39,46,21,Normal
79,38,82,12,Normal
33,41,76,19,Heat_Stress
67,39,70,15,Fever
68,37,62,23,Fever
66,39,71,17,Heat_Stress
64,39,78,32,Fever
46,40,70,34,Respiratory_Infection
76,39,62,32,Normal
63,38,78,21,Normal
69,37,69,26,Normal
52,38,87,13,Respiratory_Infection
73,39,64,34,Normal
75,38,64,21,Heat_Stress
72,38,70,24,Normal
41,37,51,7,Normal
59,39,89,9,Respiratory_Infection
59,40,89,11,Heat_Stress
74,41,50,24,Normal
83,37,42,25,Fever
71,37,56,23,Fever
76,39,78,21,Fever
59,39,46,8,Respiratory_Infection
54,37,67,13,Fever
76,39,66,10,Normal
60,37,79,18,Heat_Stress
58,39,65,24,Normal
69,38,80,28,Normal
87,38,78,24,Heat_Stress
75,39,60,28,Heat_Stress
72,38,46,11,Normal
72,39,89,18,Respiratory_Infection
110,38,50,16,Fever
88,38,64,23,Fever
80,41,52,19,Fever
67,40,36,8,Heat_Stress
77,39,37,21,Normal
61,39,66,13,Heat_Stress
94,39,65,28,Heat_Stress
97,37,80,23,Respiratory_Infection
71,40,62,26,Respiratory_Infection
86,39,76,26,Respiratory_Infection
95,41,70,26,Normal
73,38,92,16,Normal
88,37,48,14,Respiratory_Infection
57,39,77,24,Fever
89,37,62,17,Respiratory_Infection
86,37,81,20,Heat_Stress
52,38,62,16,Heat_Stress
59,40,57,13,Fever
63,37,70,26,Respiratory_Infection
65,39,88,18,Respiratory_Infection
53,39,54,16,Normal
56,38,49,21,Normal
67,38,82,9,Respiratory_Infection
70,37,28,21,Heat_Stress
62,40,37,16,Normal
59,39,74,12,Fever
33,39,52,26,Normal
82,39,65,27,Heat_Stress
93,38,48,25,Fever
87,37,58,31,Fever
60,40,57,16,Heat_Stress
73,38,77,18,Heat_Stress
48,38,71,14,Respiratory_Infection
63,40,91,21,Heat_Stress
54,37,67,23,Heat_Stress
100,37,75,14,Heat_Stress
59,38,75,7,Fever
81,38,69,24,Respiratory_Infection
85,39,81,17,Respiratory_Infection
65,38,70,29,Heat_Stress
75,39,63,22,Fever
56,38,92,16,Heat_Stress
55,40,75,17,Respiratory_Infection
62,40,93,10,Normal
77,39,63,19,Normal
78,38,58,22,Respiratory_Infection
79,37,92,31,Fever
84,38,60,24,Normal
58,38,78,23,Heat_Stress
54,39,78,23,Fever
85,40,84,22,Normal
59,38,74,23,Fever
68,39,63,22,Fever
85,39,64,20,Normal
76,39,36,22,Normal
81,39,79,21,Normal
62,38,93,25,Fever
74,41,40,27,Heat_Stress
58,39,81,13,Normal
75,39,39,16,Normal
76,38,102,16,Heat_Stress
69,41,54,13,Fever
73,39,65,15,Respiratory_Infection
65,39,55,22,Fever
79,40,55,28,Normal
74,39,45,25,Heat_Stress
72,38,78,21,Normal
63,37,83,22,Fever
48,38,75,25,Respiratory_Infection
95,38,66,15,Heat_Stress
62,39,44,25,Respiratory_Infection
63,41,60,21,Normal
57,40,57,24,Fever
91,36,63,17,Heat_Stress
67,40,57,21,Heat_Stress
72,39,55,20,Fever
81,39,90,24,Heat_Stress
48,39,75,13,Normal
62,38,89,14,Heat_Stress
73,38,78,11,Fever
83,38,71,19,Fever
59,37,89,16,Heat_Stress
95,37,58,13,Heat_Stress
93,36,42,29,Heat_Stress
65,39,57,16,Normal
77,39,67,18,Heat_Stress
59,37,89,16,Heat_Stress
63,37,83,22,Fever
59,38,85,21,Fever
93,40,68,18,Heat_Stress
84,42,71,25,Heat_Stress
48,38,80,14,Respiratory_Infection
58,38,64,12,Fever
44,38,47,14,Heat_Stress
73,40,47,10,Heat_Stress
57,38,62,18,Respiratory_Infection
41,39,58,27,Heat_Stress
71,39,60,13,Respiratory_Infection
55,38,82,28,Normal
89,38,72,21,Respiratory_Infection
68,41,56,18,Respiratory_Infection
61,39,68,17,Fever
77,38,63,28,Fever
62,39,85,17,Fever
69,37,52,24,Heat_Stress
72,37,77,23,Respiratory_Infection
48,39,65,17,Heat_Stress
59,38,55,17,Respiratory_Infection
96,40,51,16,Respiratory_Infection
58,39,105,12,Fever
64,38,55,22,Fever
68,38,52,16,Normal
63,38,90,22,Respiratory_Infection
68,38,60,24,Respiratory_Infection
70,41,54,23,Normal
66,39,77,19,Respiratory_Infection
48,38,49,14,Respiratory_Infection
68,37,62,23,Fever
55,37,69,15,Heat_Stress
67,39,65,24,Heat_Stress
82,37,69,23,Heat_Stress
62,38,93,25,Fever
38,40,37,22,Fever
86,38,47,21,Respiratory_Infection
33,41,76,19,Heat_Stress
83,39,56,24,Heat_Stress
48,40,70,31,Normal
78,37,56,4,Respiratory_Infection
60,40,68,15,Heat_Stress
40,40,76,19,Heat_Stress
81,39,54,22,Respiratory_Infection
59,38,77,27,Respiratory_Infection
75,38,64,21,Heat_Stress
82,39,56,25,Heat_Stress
69,38,65,26,Heat_Stress
75,39,52,18,Normal
48,38,81,21,Respiratory_Infection
61,38,73,26,Heat_Stress
80,38,75,10,Fever
57,39,73,21,Heat_Stress
46,38,91,28,Normal
83,39,57,16,Fever
87,39,76,23,Fever
73,40,47,10,Heat_Stress
73,38,95,27,Fever
62,39,44,22,Normal
63,41,68,15,Respiratory_Infection
76,38,69,23,Normal
74,38,69,13,Normal
63,40,51,26,Heat_Stress
75,38,57,25,Heat_Stress
69,37,50,15,Heat_Stress
52,40,74,24,Respiratory_Infection
64,39,60,22,Fever
95,38,60,23,Fever
64,37,68,22,Normal
81,37,77,18,Respiratory_Infection
71,37,56,19,Respiratory_Infection
66,38,52,23,Fever
56,39,54,32,Normal
89,38,76,21,Heat_Stress
87,39,81,12,Heat_Stress
70,40,68,18,Normal
90,39,80,19,Normal
79,40,68,18,Respiratory_Infection
41,40,79,11,Fever
70,41,69,28,Normal
68,40,63,22,Normal
82,37,88,18,Heat_Stress
70,38,65,22,Heat_Stress
63,38,86,14,Respiratory_Infection
94,39,80,15,Respiratory_Infection
60,38,65,12,Fever
79,40,28,21,Normal
88,38,63,28,Fever
44,40,80,20,Normal
81,38,89,26,Fever
69,38,48,14,Normal
71,37,89,9,Normal
38,40,37,22,Fever
73,38,51,16,Normal
64,39,88,21,Respiratory_Infection
73,38,73,9,Fever
82,38,76,18,Heat_Stress
82,40,80,21,Respiratory_Infection
85,38,84,17,Respiratory_Infection
57,38,55,24,Fever
76,40,96,31,Heat_Stress
80,37,59,25,Fever
68,39,75,19,Respiratory_Infection
69,37,38,33,Normal
51,38,66,6,Fever
53,38,37,17,Respiratory_Infection
87,39,49,14,Normal
89,39,61,28,Respiratory_Infection
65,39,93,15,Fever
84,38,64,15,Heat_Stress
87,41,94,22,Heat_Stress
71,37,64,10,Respiratory_Infection
68,39,45,13,Respiratory_Infection
73,40,72,18,Heat_Stress
72,39,67,13,Heat_Stress
85,39,61,18,Fever
53,39,66,27,Heat_Stress
69,37,91,16,Fever
65,37,74,16,Normal
54,39,74,25,Normal
62,39,95,28,Normal
91,39,72,19,Respiratory_Infection
62,39,38,14,Normal
75,38,66,22,Fever
86,40,79,10,Normal
57,39,73,21,Heat_Stress
93,42,70,21,Normal
84,38,65,29,Respiratory_Infection
74,39,86,20,Respiratory_Infection
100,37,75,14,Heat_Stress
92,37,57,19,Respiratory_Infection
65,38,70,10,Normal
83,38,81,27,Fever
63,38,76,21,Fever
68,38,41,16,Respiratory_Infection
89,38,71,16,Respiratory_Infection
62,38,71,16,Respiratory_Infection
60,38,67,31,Fever
77,37,56,19,Heat_Stress
56,39,91,24,Normal
60,37,62,20,Fever
52,40,98,25,Fever
82,37,90,9,Normal
53,39,66,27,Heat_Stress
78,40,81,24,Heat_Stress
48,38,75,25,Respiratory_Infection
88,38,55,20,Normal
60,38,74,20,Heat_Stress
80,38,57,18,Fever
91,38,95,13,Fever
69,38,48,20,Heat_Stress
67,38,53,13,Normal
69,41,90,19,Fever
83,38,67,24,Fever
51,36,53,21,Heat_Stress
72,39,67,13,Heat_Stress
77,39,75,13,Normal
76,39,66,19,Fever
77,38,45,28,Respiratory_Infection
54,40,72,13,Heat_Stress
81,39,67,20,Fever
85,38,32,23,Fever
42,40,85,13,Normal
49,37,59,21,Normal
68,39,84,25,Normal
59,37,83,15,Fever
75,39,77,13,Respiratory_Infection
46,39,91,14,Respiratory_Infection
88,37,62,14,Heat_Stress
45,40,56,25,Respiratory_Infection
90,40,82,28,Heat_Stress
72,41,67,17,Normal
100,40,54,18,Respiratory_Infection
89,38,58,4,Respiratory_Infection
91,40,40,26,Respiratory_Infection
49,40,83,15,Respiratory_Infection
49,39,75,20,Fever
68,39,46,22,Fever
71,40,76,26,Normal
68,40,86,17,Fever
87,39,68,20,Normal
57,38,61,33,Normal
59,39,76,18,Respiratory_Infection
92,39,74,23,Respiratory_Infection
71,42,57,27,Respiratory_Infection
72,40,59,30,Normal
83,37,84,29,Respiratory_Infection
68,37,75,20,Respiratory_Infection
95,39,57,23,Normal
79,39,91,23,Respiratory_Infection
66,36,58,31,Respiratory_Infection
70,37,95,23,Respiratory_Infection
90,38,73,17,Fever
62,37,59,12,Normal
54,37,86,27,Fever
52,40,51,24,Normal
88,39,55,21,Respiratory_Infection
80,40,86,22,Respiratory_Infection
96,39,73,17,Normal
60,37,77,20,Heat_Stress
81,42,67,16,Heat_Stress
69,39,80,18,Fever
73,40,70,18,Heat_Stress
79,39,83,21,Heat_Stress
79,38,90,22,Respiratory_Infection
69,38,41,19,Normal
66,40,61,26,Heat_Stress
74,38,71,14,Normal
72,35,63,27,Normal
86,40,70,11,Respiratory_Infection
90,40,73,15,Heat_Stress
67,39,65,24,Heat_Stress
65,38,89,25,Normal
89,38,78,19,Normal
59,36,39,15,Fever
73,38,95,27,Fever
73,39,82,29,Normal
60,39,48,22,Normal
109,36,85,16,Fever
61,37,65,18,Respiratory_Infection
87,37,70,35,Heat_Stress
86,38,61,26,Normal
69,37,71,26,Heat_Stress
55,39,88,22,Respiratory_Infection
81,41,74,29,Heat_Stress
75,38,64,33,Heat_Stress
52,38,48,21,Fever
83,39,56,24,Heat_Stress
81,39,80,17,Respiratory_Infection
51,38,81,24,Heat_Stress
95,38,65,17,Normal
60,40,74,26,Fever
86,37,81,20,Heat_Stress
77,38,61,16,Respiratory_Infection
63,39,59,16,Respiratory_Infection
65,38,80,21,Respiratory_Infection
78,40,59,26,Heat_Stress
88,38,43,12,Normal
35,37,49,19,Heat_Stress
70,39,46,23,Fever
69,40,44,15,Heat_Stress
77,38,91,18,Fever
70,39,70,11,Fever
59,41,42,23,Heat_Stress
85,39,74,22,Normal
75,40,75,27,Heat_Stress
75,38,64,21,Heat_Stress
56,39,79,23,Heat_Stress
81,39,54,22,Heat_Stress
62,38,71,19,Fever
89,40,55,24,Respiratory_Infection
48,39,80,24,Respiratory_Infection
75,38,91,8,Fever
92,39,93,9,Respiratory_Infection
93,37,72,11,Normal
44,38,88,19,Fever
52,38,50,20,Normal
87,37,70,35,Heat_Stress
68,39,63,22,Fever
65,39,84,19,Normal
73,37,60,14,Normal
56,39,92,13,Normal
88,39,57,21,Normal
64,40,64,16,Heat_Stress
38,40,37,22,Fever
53,36,87,21,Normal
60,37,65,16,Respiratory_Infection
101,39,84,32,Heat_Stress
84,39,99,19,Fever
64,39,60,22,Fever
54,37,67,23,Heat_Stress
70,38,90,26,Fever
75,40,75,27,Heat_Stress
62,38,69,15,Respiratory_Infection
49,40,75,22,Heat_Stress
68,37,80,13,Normal
50,42,43,16,Respiratory_Infection
100,37,62,22,Heat_Stress
75,40,73,17,Fever
41,39,58,27,Heat_Stress
66,39,71,17,Heat_Stress
48,38,66,25,Normal
72,38,79,21,Respiratory_Infection
102,40,69,24,Respiratory_Infection
52,38,44,23,Normal
69,37,66,22,Fever
55,37,76,18,Normal
57,39,87,20,Normal
79,40,76,18,Normal
78,38,103,17,Heat_Stress
73,38,44,19,Fever
68,39,60,21,Respiratory_Infection
95,39,82,19,Respiratory_Infection
72,38,76,22,Fever
75,37,87,21,Normal
63,40,51,26,Heat_Stress
78,38,87,20,Normal
79,38,46,20,Normal
91,39,68,19,Normal
59,38,87,18,Normal
61,37,78,14,Respiratory_Infection
81,38,49,17,Heat_Stress
85,38,61,24,Normal
67,37,76,13,Fever
78,39,42,26,Normal
78,38,57,35,Normal
77,40,39,18,Fever
88,38,55,19,Normal
76,38,73,29,Normal
81,39,54,22,Heat_Stress
50,38,64,24,Normal
60,40,71,19,Normal
87,39,82,20,Respiratory_Infection
80,37,52,11,Respiratory_Infection
72,40,51,7,Respiratory_Infection
59,40,89,11,Heat_Stress
84,38,69,14,Respiratory_Infection
71,40,85,12,Respiratory_Infection
58,39,66,16,Normal
101,39,52,30,Normal
76,37,73,20,Respiratory_Infection
72,39,76,25,Normal
72,37,39,14,Heat_Stress
57,40,62,17,Fever
61,39,51,22,Heat_Stress
72,39,75,15,Normal
81,40,75,18,Respiratory_Infection
72,41,53,21,Normal
62,40,77,21,Normal
82,38,54,28,Fever
86,39,67,22,Respiratory_Infection
93,39,95,15,Respiratory_Infection
62,39,76,14,Heat_Stress
83,39,77,23,Fever
74,37,79,22,Fever
61,39,89,18,Heat_Stress
72,40,60,13,Fever
80,39,62,20,Fever
67,38,55,23,Respiratory_Infection
68,39,46,22,Fever
59,39,60,29,Heat_Stress
60,37,65,16,Respiratory_Infection
66,36,46,23,Normal
58,37,49,26,Respiratory_Infection
74,39,35,24,Respiratory_Infection
77,39,67,16,Heat_Stress
71,39,67,9,Respiratory_Infection
78,39,72,20,Heat_Stress
62,38,85,17,Respiratory_Infection
55,39,76,16,Normal
58,39,63,12,Fever
33,38,87,20,Heat_Stress
85,38,54,16,Fever
81,40,60,25,Normal
52,38,75,14,Heat_Stress
88,37,66,12,Fever
63,37,65,24,Normal
70,37,70,14,Respiratory_Infection
72,38,62,25,Fever
62,39,79,22,Respiratory_Infection
83,37,50,21,Fever
53,37,79,17,Respiratory_Infection
68,37,78,17,Normal
109,36,85,16,Fever
95,39,60,21,Heat_Stress
66,38,77,14,Normal
67,37,34,21,Heat_Stress
89,39,61,15,Fever
61,39,41,22,Fever
69,39,69,18,Respiratory_Infection
73,39,51,21,Respiratory_Infection
82,39,63,13,Heat_Stress
59,38,71,21,Heat_Stress
61,37,64,17,Heat_Stress
45,41,59,25,Respiratory_Infection
88,38,59,20,Normal
91,38,76,30,Respiratory_Infection
64,38,50,17,Heat_Stress
74,37,50,16,Fever
82,39,58,17,Normal
82,39,59,19,Fever
69,39,86,27,Normal
72,40,56,21,Fever
79,39,53,17,Fever
61,39,65,8,Fever
65,38,81,24,Normal
55,39,89,22,Respiratory_Infection
75,40,71,26,Normal
85,37,84,32,Fever
66,40,78,24,Heat_Stress
75,37,66,18,Respiratory_Infection
110,38,80,18,Fever
94,37,62,24,Normal
84,38,77,17,Fever
89,40,62,30,Normal
72,41,67,15,Normal
59,41,73,8,Fever
87,39,85,34,Heat_Stress
76,38,93,18,Heat_Stress
67,38,79,13,Heat_Stress
68,39,53,22,Normal
63,40,52,28,Respiratory_Infection
44,38,47,14,Heat_Stress
87,39,66,14,Normal
52,38,54,16,Normal
82,39,88,24,Respiratory_Infection
69,41,68,23,Fever
66,38,67,23,Normal
80,38,73,13,Normal
86,41,58,14,Fever
59,38,60,23,Fever
72,37,50,21,Fever
36,41,84,22,Normal
55,38,57,20,Respiratory_Infection
82,38,76,18,Heat_Stress
86,39,78,19,Respiratory_Infection
67,39,83,22,Normal
68,38,50,25,Fever
64,40,60,18,Normal
57,38,57,14,Normal
58,37,52,20,Respiratory_Infection
67,39,31,23,Normal
95,39,60,12,Respiratory_Infection
76,38,61,26,Fever
64,40,80,19,Respiratory_Infection
51,38,69,17,Respiratory_Infection
54,39,51,20,Respiratory_Infection
65,37,53,8,Normal
67,38,65,17,Heat_Stress
75,37,80,14,Respiratory_Infection
63,39,39,29,Normal
39,38,63,12,Respiratory_Infection
69,38,81,13,Fever
40,40,51,10,Normal
59,37,56,19,Fever
81,38,49,17,Heat_Stress
98,38,91,23,Heat_Stress
97,37,80,23,Respiratory_Infection
67,39,47,15,Respiratory_Infection
87,36,46,26,Fever
51,38,50,21,Fever
75,39,86,25,Fever
89,39,61,15,Fever
88,38,113,11,Normal
81,39,54,22,Heat_Stress
72,39,69,19,Normal
61,39,66,13,Heat_Stress
62,39,76,14,Heat_Stress
90,38,53,22,Heat_Stress
79,40,57,24,Heat_Stress
73,37,61,26,Normal
91,39,70,19,Heat_Stress
58,40,73,28,Normal
76,38,62,19,Respiratory_Infection
83,38,82,13,Respiratory_Infection
71,40,65,34,Normal
82,36,47,28,Heat_Stress
89,40,89,13,Fever
81,38,68,25,Normal
64,40,64,16,Heat_Stress
75,38,73,12,Normal
77,38,93,25,Respiratory_Infection
48,40,62,29,Heat_Stress
77,39,54,23,Normal
71,38,59,27,Normal
71,38,50,12,Normal
76,37,61,7,Respiratory_Infection
54,39,51,20,Respiratory_Infection
69,40,44,15,Heat_Stress
93,37,66,18,Normal
65,39,95,24,Normal
85,38,98,9,Normal
60,38,74,20,Heat_Stress
83,39,85,16,Fever
72,39,57,18,Normal
54,37,67,13,Fever
90,40,94,19,Normal
47,40,52,12,Respiratory_Infection
69,39,94,26,Fever
75,38,48,16,Respiratory_Infection
57,37,49,25,Normal
72,38,73,24,Normal
71,40,61,22,Respiratory_Infection
78,40,54,17,Respiratory_Infection
67,37,76,13,Fever
67,40,39,13,Normal
60,40,61,9,Fever
103,38,78,18,Respiratory_Infection
95,38,50,15,Normal
85,39,71,22,Fever
66,38,73,21,Normal
54,38,91,21,Heat_Stress
78,38,61,16,Respiratory_Infection
100,41,77,25,Fever
75,39,60,28,Heat_Stress
66,39,51,12,Normal
52,37,66,19,Heat_Stress
73,40,70,18,Heat_Stress
105,38,58,17,Respiratory_Infection
89,36,62,16,Respiratory_Infection
84,38,76,21,Normal
100,37,62,22,Heat_Stress
87,38,78,24,Heat_Stress
101,39,86,9,Normal
67,38,57,17,Normal
71,39,54,24,Heat_Stress
66,41,74,11,Respiratory_Infection
59,40,89,11,Heat_Stress
82,39,39,11,Respiratory_Infection
94,40,76,21,Heat_Stress
67,38,56,19,Fever
53,38,72,20,Normal
101,38,88,27,Normal
69,41,54,13,Fever
75,39,93,25,Respiratory_Infection
90,40,73,15,Heat_Stress
75,38,74,9,Heat_Stress
85,38,54,16,Fever
74,37,51,34,Respiratory_Infection
70,37,69,22,Normal
61,38,51,12,Respiratory_Infection
97,39,36,28,Fever
43,38,59,21,Heat_Stress
71,38,92,14,Respiratory_Infection
72,41,61,18,Fever
64,39,47,20,Normal
84,39,47,22,Normal
92,37,84,25,Heat_Stress
92,39,96,14,Heat_Stress
79,41,68,24,Heat_Stress
75,39,60,28,Heat_Stress
86,39,66,17,Heat_Stress
90,40,70,13,Heat_Stress
70,38,72,11,Normal
75,39,71,17,Normal
66,40,75,11,Normal
83,38,71,19,Fever
85,39,81,17,Respiratory_Infection
73,39,70,21,Respiratory_Infection
89,36,62,16,Respiratory_Infection
81,38,78,12,Respiratory_Infection
78,39,50,24,Normal
58,38,69,21,Respiratory_Infection
74,37,50,16,Fever
98,39,67,19,Respiratory_Infection
50,37,66,18,Fever
46,39,65,24,Normal
69,39,67,14,Heat_Stress
78,41,67,26,Fever
93,39,92,24,Respiratory_Infection
59,39,58,14,Fever
61,37,56,24,Normal
62,39,60,10,Normal
75,40,66,17,Normal
82,40,68,21,Respiratory_Infection
53,38,86,15,Respiratory_Infection
82,39,66,17,Fever
82,39,88,18,Heat_Stress
60,38,65,12,Fever
77,41,45,10,Normal
84,38,79,22,Respiratory_Infection
59,37,89,16,Heat_Stress
85,38,66,13,Heat_Stress
57,38,93,20,Normal
61,37,71,15,Normal
81,39,96,25,Normal
77,39,76,13,Heat_Stress
71,36,90,18,Normal
83,39,69,19,Normal
95,37,59,18,Respiratory_Infection
66,36,58,31,Respiratory_Infection
69,39,79,23,Normal
86,39,48,11,Respiratory_Infection
